zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL,Listing Agent Email,Listing Agent Phone,Hoa Fees,Most Rencent Tax Assessed Value,Parking Capacity,Heating,Cooling,Stories,Year Built,Property Taxes,Parcel Number,Property Type,Property subtype
21179575,FOR_SALE,House for sale,2 days,799800,1066,750,827100,776,3757,5081,sqft,3,1,"4918 Briercrest Ave, Lakewood, CA 90713",4918 Briercrest Ave,Lakewood,CA,90713,33.847813,-118.122894,Real Broker,false,,,https://photos.zillowstatic.com/fp/565c17a7e81e16d8b38d3f7e069485b6-p_e.jpg,https://www.zillow.com/homedetails/4918-Briercrest-Ave-Lakewood-CA-90713/21179575_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
25352695,FOR_SALE,House for sale,2 days,1100000,2107,522,1164900,553,4138,10800,sqft,4,2,"531 S Palm Dr, Brea, CA 92821",531 S Palm Dr,Brea,CA,92821,33.907936,-117.891785,Coldwell Banker Diamond,false,,,https://photos.zillowstatic.com/fp/8971b608e9bffece0a298664369cac30-p_e.jpg,https://www.zillow.com/homedetails/531-S-Palm-Dr-Brea-CA-92821/25352695_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20763923,FOR_SALE,House for sale,6 days,775000,1548,501,852300,551,4930,5076,sqft,3,2,"3535 Verdugo Vista Ter, Los Angeles, CA 90065",3535 Verdugo Vista Ter,Los Angeles,CA,90065,34.11852,-118.22153,"CIRCA PROPERTIES, INC.",false,,,https://photos.zillowstatic.com/fp/df4c3c84bae678a0cd50fea68c23aef7-p_e.jpg,https://www.zillow.com/homedetails/3535-Verdugo-Vista-Ter-Los-Angeles-CA-90065/20763923_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20516488,FOR_SALE,House for sale,3 days,1690000,1849,914,,,,4978.908,sqft,3,3,"9014 Ashcroft Ave, West Hollywood, CA 90048",9014 Ashcroft Ave,West Hollywood,CA,90048,34.07844,-118.38837,Sotheby's International Realty,false,,,https://photos.zillowstatic.com/fp/e606eed170f04dfc57bf5501ed723b8b-p_e.jpg,https://www.zillow.com/homedetails/9014-Ashcroft-Ave-West-Hollywood-CA-90048/20516488_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
19969309,FOR_SALE,House for sale,5 days,979000,1600,612,1028300,643,3662,5962,sqft,4,2,"6620 Vesper Ave, Van Nuys, CA 91405",6620 Vesper Ave,Van Nuys,CA,91405,34.191338,-118.45061,"Real Brokerage Technologies, I",false,,,https://photos.zillowstatic.com/fp/78786fc19572fc8d2ccc57e502c39b9a-p_e.jpg,https://www.zillow.com/homedetails/6620-Vesper-Ave-Van-Nuys-CA-91405/19969309_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20199973,FOR_SALE,House for sale,11 days,1575000,2686,586,1590700,592,6066,10428.264,sqft,4,3,"11425 Twin Hills Ave, Porter Ranch, CA 91326",11425 Twin Hills Ave,Porter Ranch,CA,91326,34.2786,-118.554726,Harcourts Property Management,false,,,https://photos.zillowstatic.com/fp/9bbacad15f9f531f66accdd8080a6c3c-p_e.jpg,https://www.zillow.com/homedetails/11425-Twin-Hills-Ave-Porter-Ranch-CA-91326/20199973_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20529056,FOR_SALE,House for sale,109 days,115000000,14941,7697,,,9661,1.6546,acres,9,13,"10936 Chalon Rd, Los Angeles, CA 90077",10936 Chalon Rd,Los Angeles,CA,90077,34.08502,-118.45782,Christie's International Real Estate SoCal,false,,,https://photos.zillowstatic.com/fp/69cec65b7c46e5aef2bb89f8100f16b2-p_e.jpg,https://www.zillow.com/homedetails/10936-Chalon-Rd-Los-Angeles-CA-90077/20529056_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
339594361,FOR_SALE,New construction,42 days,500000,1751,286,,,6199,5449,sqft,3,3,"411 La Loma Rd, Glendale, CA 91206",411 La Loma Rd,Glendale,CA,91206,34.15202,-118.23525,CA Auction Homes Inc,false,,,https://photos.zillowstatic.com/fp/2aa1ea2ad97fa7c56b4c1ee37854813c-p_e.jpg,https://www.zillow.com/homedetails/411-La-Loma-Rd-Glendale-CA-91206/339594361_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20908513,FOR_SALE,House for sale,3 days,899000,1220,737,999800,820,3816,7300,sqft,3,2,"366 Figueroa Dr, Altadena, CA 91001",366 Figueroa Dr,Altadena,CA,91001,34.187065,-118.1578,COMPASS,false,,,https://photos.zillowstatic.com/fp/7922114bcf8fbd154485401ebdb17af2-p_e.jpg,https://www.zillow.com/homedetails/366-Figueroa-Dr-Altadena-CA-91001/20908513_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
63087606,FOR_SALE,Condo for sale,11 days,1299000,1904,682,1340300,704,5220,0.6513544536271809,acres,4,4,"4114 W Kling St, Burbank, CA 91505",4114 W Kling St,Burbank,CA,91505,34.156258,-118.34795,Landon Realty Group,false,,,https://photos.zillowstatic.com/fp/1753cff91e2ce77b5db6e5d16507006e-p_e.jpg,https://www.zillow.com/homedetails/4114-W-Kling-St-Burbank-CA-91505/63087606_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
25171458,FOR_SALE,House for sale,5 days,849000,1884,451,871600,463,4214,0.29292929292929293,acres,4,2,"11341 Dallas Dr, Garden Grove, CA 92840",11341 Dallas Dr,Garden Grove,CA,92840,33.79798,-117.953735,Coldwell Banker Realty,false,,,https://photos.zillowstatic.com/fp/d56e97b26308d00634e459673783af10-p_e.jpg,https://www.zillow.com/homedetails/11341-Dallas-Dr-Garden-Grove-CA-92840/25171458_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
25344622,FOR_SALE,House for sale,5 days,700000,1595,439,733600,460,4174,7280,sqft,3,3,"1011 N Whittier St, Anaheim, CA 92806",1011 N Whittier St,Anaheim,CA,92806,33.847717,-117.88574,Keller Williams Pacific Estate,false,,,https://photos.zillowstatic.com/fp/a7cf7aff05aa7b153d6e40aa25af994a-p_e.jpg,https://www.zillow.com/homedetails/1011-N-Whittier-St-Anaheim-CA-92806/25344622_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20771470,FOR_SALE,House for sale,3 days,799000,1193,670,904800,758,4348,2726.856,sqft,3,3,"6023 Delphi St, Los Angeles, CA 90042",6023 Delphi St,Los Angeles,CA,90042,34.123943,-118.189316,Compass,false,,,https://photos.zillowstatic.com/fp/736f9dc327591a04c782d01afe35c34b-p_e.jpg,https://www.zillow.com/homedetails/6023-Delphi-St-Los-Angeles-CA-90042/20771470_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
25359821,FOR_SALE,House for sale,4 days,2100000,2823,744,2199200,779,5864,0.6845500459136823,acres,3,3,"2900 San Juan Dr, Fullerton, CA 92835",2900 San Juan Dr,Fullerton,CA,92835,33.903362,-117.9282,Seven Gables Real Estate,false,,,https://photos.zillowstatic.com/fp/34bce57b50b433dc45e9d0ad4d554217-p_e.jpg,https://www.zillow.com/homedetails/2900-San-Juan-Dr-Fullerton-CA-92835/25359821_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
25274824,FOR_SALE,House for sale,3 days,1299000,1243,1045,1318500,1061,4274,5035,sqft,3,2,"9772 Star Dr, Huntington Beach, CA 92646",9772 Star Dr,Huntington Beach,CA,92646,33.66088,-117.95749,eXp Realty of California Inc,false,,,https://photos.zillowstatic.com/fp/630644b10beae51406502723bcb34651-p_e.jpg,https://www.zillow.com/homedetails/9772-Star-Dr-Huntington-Beach-CA-92646/25274824_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
20504412,FOR_SALE,Condo for sale,17 days,699000,837,835,702800,840,3333,2.2243,acres,2,1,"1440 Veteran Ave APT 538, Los Angeles, CA 90024",1440 Veteran Ave APT 538,Los Angeles,CA,90024,34.053352,-118.443275,The Agency,false,,,https://photos.zillowstatic.com/fp/4e36922c19fd0f03ba363e9b184ea562-p_e.jpg,https://www.zillow.com/homedetails/1440-Veteran-Ave-APT-538-Los-Angeles-CA-90024/20504412_zpid/,https://www.zillow.com/homes/for_sale/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A2%7D%7D,,,,,,,,,,,,,
136699131,FOR_SALE,Home for sale,97 days,200000,1608,124,,,3039,4350,sqft,3,2,"3595 Santa Fe Ave SPACE 209, Long Beach, CA 90810",3595 Santa Fe Ave SPACE 209,Long Beach,CA,90810,33.81876,-118.21813,Pacific Estates,false,,,https://photos.zillowstatic.com/fp/d94f1c826cd63e48ea66f86661e5596e-p_e.jpg,https://www.zillow.com/homedetails/3595-Santa-Fe-Ave-SPACE-209-Long-Beach-CA-90810/136699131_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
20536286,FOR_SALE,House for sale,3 days,8950000,5220,1715,,,,0.41609999999999997,acres,5,5,"415 N Barrington Ave, Los Angeles, CA 90049",415 N Barrington Ave,Los Angeles,CA,90049,34.06941,-118.47393,Berkshire Hathaway HomeServices California Properties,false,,,https://photos.zillowstatic.com/fp/0194311a4f01479d395bd23698fd8bce-p_e.jpg,https://www.zillow.com/homedetails/415-N-Barrington-Ave-Los-Angeles-CA-90049/20536286_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
25338714,FOR_SALE,House for sale,4 days,1024999,1486,690,1061800,715,3319,5247,sqft,3,2,"5391 Delong St, Cypress, CA 90630",5391 Delong St,Cypress,CA,90630,33.836124,-118.0387,eHomes,false,,,https://photos.zillowstatic.com/fp/5cec4d7d9bfb033553e7d91d1e9ba3b9-p_e.jpg,https://www.zillow.com/homedetails/5391-Delong-St-Cypress-CA-90630/25338714_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
20083295,FOR_SALE,House for sale,11 days,669000,1255,533,685200,546,4284,7564,sqft,4,2,"11559 Tripoli Ave, Sylmar, CA 91342",11559 Tripoli Ave,Sylmar,CA,91342,34.28003,-118.38624,Luxury Collective,false,,,https://photos.zillowstatic.com/fp/94a57ed3cabe5fdcac63608fe84b0cf7-p_e.jpg,https://www.zillow.com/homedetails/11559-Tripoli-Ave-Sylmar-CA-91342/20083295_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
21406594,FOR_SALE,House for sale,4 days,799000,1333,599,,,3574,5891,sqft,4,2,"12102 Highdale St, Norwalk, CA 90650",12102 Highdale St,Norwalk,CA,90650,33.893837,-118.075264,Manna Realty,false,,,https://photos.zillowstatic.com/fp/e31f41e04559e69fdfaadc4df904c6e8-p_e.jpg,https://www.zillow.com/homedetails/12102-Highdale-St-Norwalk-CA-90650/21406594_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
20532721,FOR_SALE,House for sale,31 days,3650000,3105,1176,3515000,1132,15555,9717,sqft,4,5,"2044 Benedict Canyon Dr, Beverly Hills, CA 90210",2044 Benedict Canyon Dr,Beverly Hills,CA,90210,34.10805,-118.43608,The Agency,false,,,https://photos.zillowstatic.com/fp/991e0181767ab62fcbb230b9266885a1-p_e.jpg,https://www.zillow.com/homedetails/2044-Benedict-Canyon-Dr-Beverly-Hills-CA-90210/20532721_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
111376844,FOR_SALE,House for sale,2 days,859900,1633,527,866400,531,4201,8277,sqft,3,2,"9141 W Sharon Way, La Habra, CA 90631",9141 W Sharon Way,La Habra,CA,90631,33.94114,-117.97393,UNITED BROKERS REALTY,false,,,https://photos.zillowstatic.com/fp/4d1c84dff85a84ce5351e1c38ef9a6bb-p_e.jpg,https://www.zillow.com/homedetails/9141-W-Sharon-Way-La-Habra-CA-90631/111376844_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
20768369,FOR_SALE,House for sale,9 days,749000,824,909,837200,1016,3205,7253,sqft,2,2,"5117 Coringa Dr, Los Angeles, CA 90042",5117 Coringa Dr,Los Angeles,CA,90042,34.125416,-118.20288,"TRG Realty Company, Inc.",false,,,https://photos.zillowstatic.com/fp/3091f3e32595b74a63ba6c2095092607-p_e.jpg,https://www.zillow.com/homedetails/5117-Coringa-Dr-Los-Angeles-CA-90042/20768369_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
20017330,FOR_SALE,House for sale,9 days,999000,1787,559,1045000,585,5556,7836.444,sqft,3,3,"5549 Morella Ave, Valley Village, CA 91607",5549 Morella Ave,Valley Village,CA,91607,34.17177,-118.390274,The Agency,false,,,https://photos.zillowstatic.com/fp/73fa82c9e28b06c565a477cccd511fe7-p_e.jpg,https://www.zillow.com/homedetails/5549-Morella-Ave-Valley-Village-CA-91607/20017330_zpid/,https://www.zillow.com/homes/for_sale/3_p/?searchQueryState=%7B%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22north%22%3A34.39358639060095%2C%22south%22%3A33.646912113366774%2C%22east%22%3A-117.88370210449219%2C%22west%22%3A-118.93976289550781%7D%2C%22usersSearchTerm%22%3A%22%22%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22pagination%22%3A%7B%22currentPage%22%3A3%7D%7D,,,,,,,,,,,,,
